cell_type,sex,ann_level_4,0
respiratory basal cell,female,NK cells,0
respiratory basal cell,female,Neuroendocrine,0
respiratory basal cell,female,Non-classical monocytes,0
respiratory basal cell,female,None,0
respiratory basal cell,female,Peribronchial fibroblasts,0
respiratory basal cell,female,Pericytes,0
respiratory basal cell,female,Plasma cells,0
respiratory basal cell,female,Plasmacytoid DCs,0
respiratory basal cell,female,SMG duct,0
respiratory basal cell,female,SMG mucous,0
respiratory basal cell,female,SMG serous,0
respiratory basal cell,female,Subpleural fibroblasts,0
respiratory basal cell,female,Suprabasal,18449
respiratory basal cell,female,T cells proliferating,0
respiratory basal cell,female,Transitional Club-AT2,0
respiratory basal cell,female,Tuft,0
respiratory basal cell,male,AT2 proliferating,0
respiratory basal cell,male,Adventitial fibroblasts,0
respiratory basal cell,male,Alveolar fibroblasts,0
respiratory basal cell,male,Alveolar macrophages,0
respiratory basal cell,male,B cells,0
respiratory basal cell,male,Basal resting,24748
respiratory basal cell,male,CD4 T cells,0
respiratory basal cell,male,CD8 T cells,0
respiratory basal cell,male,Classical monocytes,0
respiratory basal cell,male,Club,0
respiratory basal cell,male,DC1,0
respiratory basal cell,male,DC2,0
respiratory basal cell,male,Deuterosomal,0
respiratory basal cell,male,EC aerocyte capillary,0
respiratory basal cell,male,EC general capillary,0
respiratory basal cell,male,EC venous pulmonary,0
respiratory basal cell,male,EC venous systemic,0
respiratory basal cell,male,Goblet,0
respiratory basal cell,male,Hillock-like,0
respiratory basal cell,male,Interstitial macrophages,0
respiratory basal cell,male,Ionocyte,0
respiratory basal cell,male,Migratory DCs,0
respiratory basal cell,male,Multiciliated,0
respiratory basal cell,male,NK cells,0
respiratory basal cell,male,Neuroendocrine,0
respiratory basal cell,male,Non-classical monocytes,0
respiratory basal cell,male,None,0
respiratory basal cell,male,Peribronchial fibroblasts,0
respiratory basal cell,male,Pericytes,0
respiratory basal cell,male,Plasma cells,0
respiratory basal cell,male,Plasmacytoid DCs,0
respiratory basal cell,male,SMG duct,0
respiratory basal cell,male,SMG mucous,0
respiratory basal cell,male,SMG serous,0
respiratory basal cell,male,Subpleural fibroblasts,0
respiratory basal cell,male,Suprabasal,22709
respiratory basal cell,male,T cells proliferating,0
respiratory basal cell,male,Transitional Club-AT2,0
respiratory basal cell,male,Tuft,0
ionocyte,female,AT2 proliferating,0
ionocyte,female,Adventitial fibroblasts,0
ionocyte,female,Alveolar fibroblasts,0
ionocyte,female,Alveolar macrophages,0
ionocyte,female,B cells,0
ionocyte,female,Basal resting,0
ionocyte,female,CD4 T cells,0
ionocyte,female,CD8 T cells,0
ionocyte,female,Classical monocytes,0
ionocyte,female,Club,0
ionocyte,female,DC1,0
ionocyte,female,DC2,0
ionocyte,female,Deuterosomal,0
ionocyte,female,EC aerocyte capillary,0
ionocyte,female,EC general capillary,0
ionocyte,female,EC venous pulmonary,0
ionocyte,female,EC venous systemic,0
ionocyte,female,Goblet,0
ionocyte,female,Hillock-like,0
ionocyte,female,Interstitial macrophages,0
ionocyte,female,Ionocyte,197
ionocyte,female,Migratory DCs,0
ionocyte,female,Multiciliated,0
ionocyte,female,NK cells,0
ionocyte,female,Neuroendocrine,0
ionocyte,female,Non-classical monocytes,0
ionocyte,female,None,0
ionocyte,female,Peribronchial fibroblasts,0
ionocyte,female,Pericytes,0
ionocyte,female,Plasma cells,0
ionocyte,female,Plasmacytoid DCs,0
ionocyte,female,SMG duct,0
ionocyte,female,SMG mucous,0
ionocyte,female,SMG serous,0
ionocyte,female,Subpleural fibroblasts,0
ionocyte,female,Suprabasal,0
ionocyte,female,T cells proliferating,0
ionocyte,female,Transitional Club-AT2,0
ionocyte,female,Tuft,0
ionocyte,male,AT2 proliferating,0
ionocyte,male,Adventitial fibroblasts,0
ionocyte,male,Alveolar fibroblasts,0
ionocyte,male,Alveolar macrophages,0
ionocyte,male,B cells,0
ionocyte,male,Basal resting,0
ionocyte,male,CD4 T cells,0
ionocyte,male,CD8 T cells,0
ionocyte,male,Classical monocytes,0
ionocyte,male,Club,0
ionocyte,male,DC1,0
ionocyte,male,DC2,0
ionocyte,male,Deuterosomal,0
ionocyte,male,EC aerocyte capillary,0
ionocyte,male,EC general capillary,0
ionocyte,male,EC venous pulmonary,0
ionocyte,male,EC venous systemic,0
ionocyte,male,Goblet,0
ionocyte,male,Hillock-like,0
ionocyte,male,Interstitial macrophages,0
ionocyte,male,Ionocyte,364
ionocyte,male,Migratory DCs,0
ionocyte,male,Multiciliated,0
ionocyte,male,NK cells,0
ionocyte,male,Neuroendocrine,0
ionocyte,male,Non-classical monocytes,0
ionocyte,male,None,0
ionocyte,male,Peribronchial fibroblasts,0
ionocyte,male,Pericytes,0
ionocyte,male,Plasma cells,0
ionocyte,male,Plasmacytoid DCs,0
ionocyte,male,SMG duct,0
ionocyte,male,SMG mucous,0
ionocyte,male,SMG serous,0
ionocyte,male,Subpleural fibroblasts,0
ionocyte,male,Suprabasal,0
ionocyte,male,T cells proliferating,0
ionocyte,male,Transitional Club-AT2,0
ionocyte,male,Tuft,0
multi-ciliated epithelial cell,female,AT2 proliferating,0
multi-ciliated epithelial cell,female,Adventitial fibroblasts,0
multi-ciliated epithelial cell,female,Alveolar fibroblasts,0
multi-ciliated epithelial cell,female,Alveolar macrophages,0
multi-ciliated epithelial cell,female,B cells,0
multi-ciliated epithelial cell,female,Basal resting,0
multi-ciliated epithelial cell,female,CD4 T cells,0
multi-ciliated epithelial cell,female,CD8 T cells,0
multi-ciliated epithelial cell,female,Classical monocytes,0
multi-ciliated epithelial cell,female,Club,0
multi-ciliated epithelial cell,female,DC1,0
multi-ciliated epithelial cell,female,DC2,0
multi-ciliated epithelial cell,female,Deuterosomal,433
multi-ciliated epithelial cell,female,EC aerocyte capillary,0
multi-ciliated epithelial cell,female,EC general capillary,0
multi-ciliated epithelial cell,female,EC venous pulmonary,0
multi-ciliated epithelial cell,female,EC venous systemic,0
multi-ciliated epithelial cell,female,Goblet,0
multi-ciliated epithelial cell,female,Hillock-like,0
multi-ciliated epithelial cell,female,Interstitial macrophages,0
multi-ciliated epithelial cell,female,Ionocyte,0
multi-ciliated epithelial cell,female,Migratory DCs,0
multi-ciliated epithelial cell,female,Multiciliated,2003
multi-ciliated epithelial cell,female,NK cells,0
multi-ciliated epithelial cell,female,Neuroendocrine,0
multi-ciliated epithelial cell,female,Non-classical monocytes,0
multi-ciliated epithelial cell,female,None,0
multi-ciliated epithelial cell,female,Peribronchial fibroblasts,0
multi-ciliated epithelial cell,female,Pericytes,0
multi-ciliated epithelial cell,female,Plasma cells,0
multi-ciliated epithelial cell,female,Plasmacytoid DCs,0
multi-ciliated epithelial cell,female,SMG duct,0
multi-ciliated epithelial cell,female,SMG mucous,0
multi-ciliated epithelial cell,female,SMG serous,0
multi-ciliated epithelial cell,female,Subpleural fibroblasts,0
multi-ciliated epithelial cell,female,Suprabasal,0
multi-ciliated epithelial cell,female,T cells proliferating,0
multi-ciliated epithelial cell,female,Transitional Club-AT2,0
multi-ciliated epithelial cell,female,Tuft,0
multi-ciliated epithelial cell,male,AT2 proliferating,0
multi-ciliated epithelial cell,male,Adventitial fibroblasts,0
multi-ciliated epithelial cell,male,Alveolar fibroblasts,0
multi-ciliated epithelial cell,male,Alveolar macrophages,0
multi-ciliated epithelial cell,male,B cells,0
multi-ciliated epithelial cell,male,Basal resting,0
multi-ciliated epithelial cell,male,CD4 T cells,0
multi-ciliated epithelial cell,male,CD8 T cells,0
multi-ciliated epithelial cell,male,Classical monocytes,0
multi-ciliated epithelial cell,male,Club,0
multi-ciliated epithelial cell,male,DC1,0
multi-ciliated epithelial cell,male,DC2,0
multi-ciliated epithelial cell,male,Deuterosomal,571
multi-ciliated epithelial cell,male,EC aerocyte capillary,0
multi-ciliated epithelial cell,male,EC general capillary,0
multi-ciliated epithelial cell,male,EC venous pulmonary,0
multi-ciliated epithelial cell,male,EC venous systemic,0
multi-ciliated epithelial cell,male,Goblet,0
multi-ciliated epithelial cell,male,Hillock-like,0
multi-ciliated epithelial cell,male,Interstitial macrophages,0
multi-ciliated epithelial cell,male,Ionocyte,0
multi-ciliated epithelial cell,male,Migratory DCs,0
multi-ciliated epithelial cell,male,Multiciliated,2866
multi-ciliated epithelial cell,male,NK cells,0
multi-ciliated epithelial cell,male,Neuroendocrine,0
multi-ciliated epithelial cell,male,Non-classical monocytes,0
multi-ciliated epithelial cell,male,None,0
multi-ciliated epithelial cell,male,Peribronchial fibroblasts,0
multi-ciliated epithelial cell,male,Pericytes,0
multi-ciliated epithelial cell,male,Plasma cells,0
multi-ciliated epithelial cell,male,Plasmacytoid DCs,0
multi-ciliated epithelial cell,male,SMG duct,0
multi-ciliated epithelial cell,male,SMG mucous,0
multi-ciliated epithelial cell,male,SMG serous,0
multi-ciliated epithelial cell,male,Subpleural fibroblasts,0
multi-ciliated epithelial cell,male,Suprabasal,0
multi-ciliated epithelial cell,male,T cells proliferating,0
multi-ciliated epithelial cell,male,Transitional Club-AT2,0
multi-ciliated epithelial cell,male,Tuft,0
lung pericyte,female,AT2 proliferating,0
lung pericyte,female,Adventitial fibroblasts,0
lung pericyte,female,Alveolar fibroblasts,0
lung pericyte,female,Alveolar macrophages,0
lung pericyte,female,B cells,0
lung pericyte,female,Basal resting,0
lung pericyte,female,CD4 T cells,0
lung pericyte,female,CD8 T cells,0
lung pericyte,female,Classical monocytes,0
lung pericyte,female,Club,0
lung pericyte,female,DC1,0
lung pericyte,female,DC2,0
lung pericyte,female,Deuterosomal,0
lung pericyte,female,EC aerocyte capillary,0
lung pericyte,female,EC general capillary,0
lung pericyte,female,EC venous pulmonary,0
lung pericyte,female,EC venous systemic,0
lung pericyte,female,Goblet,0
lung pericyte,female,Hillock-like,0
lung pericyte,female,Interstitial macrophages,0
lung pericyte,female,Ionocyte,0
lung pericyte,female,Migratory DCs,0
lung pericyte,female,Multiciliated,0
lung pericyte,female,NK cells,0
lung pericyte,female,Neuroendocrine,0
lung pericyte,female,Non-classical monocytes,0
lung pericyte,female,None,0
lung pericyte,female,Peribronchial fibroblasts,0
lung pericyte,female,Pericytes,578
lung pericyte,female,Plasma cells,0
lung pericyte,female,Plasmacytoid DCs,0
lung pericyte,female,SMG duct,0
lung pericyte,female,SMG mucous,0
lung pericyte,female,SMG serous,0
lung pericyte,female,Subpleural fibroblasts,0
lung pericyte,female,Suprabasal,0
lung pericyte,female,T cells proliferating,0
lung pericyte,female,Transitional Club-AT2,0
lung pericyte,female,Tuft,0
lung pericyte,male,AT2 proliferating,0
lung pericyte,male,Adventitial fibroblasts,0
lung pericyte,male,Alveolar fibroblasts,0
lung pericyte,male,Alveolar macrophages,0
lung pericyte,male,B cells,0
lung pericyte,male,Basal resting,0
lung pericyte,male,CD4 T cells,0
lung pericyte,male,CD8 T cells,0
lung pericyte,male,Classical monocytes,0
lung pericyte,male,Club,0
lung pericyte,male,DC1,0
lung pericyte,male,DC2,0
lung pericyte,male,Deuterosomal,0
lung pericyte,male,EC aerocyte capillary,0
lung pericyte,male,EC general capillary,0
lung pericyte,male,EC venous pulmonary,0
lung pericyte,male,EC venous systemic,0
lung pericyte,male,Goblet,0
lung pericyte,male,Hillock-like,0
lung pericyte,male,Interstitial macrophages,0
lung pericyte,male,Ionocyte,0
lung pericyte,male,Migratory DCs,0
lung pericyte,male,Multiciliated,0
lung pericyte,male,NK cells,0
lung pericyte,male,Neuroendocrine,0
lung pericyte,male,Non-classical monocytes,0
lung pericyte,male,None,0
lung pericyte,male,Peribronchial fibroblasts,0
lung pericyte,male,Pericytes,2454
lung pericyte,male,Plasma cells,0
lung pericyte,male,Plasmacytoid DCs,0
lung pericyte,male,SMG duct,0
lung pericyte,male,SMG mucous,0
lung pericyte,male,SMG serous,0
lung pericyte,male,Subpleural fibroblasts,0
lung pericyte,male,Suprabasal,0
lung pericyte,male,T cells proliferating,0
lung pericyte,male,Transitional Club-AT2,0
lung pericyte,male,Tuft,0
epithelial cell of alveolus of lung,female,AT2 proliferating,0
epithelial cell of alveolus of lung,female,Adventitial fibroblasts,0
epithelial cell of alveolus of lung,female,Alveolar fibroblasts,0
epithelial cell of alveolus of lung,female,Alveolar macrophages,0
epithelial cell of alveolus of lung,female,B cells,0
epithelial cell of alveolus of lung,female,Basal resting,0
epithelial cell of alveolus of lung,female,CD4 T cells,0
epithelial cell of alveolus of lung,female,CD8 T cells,0
epithelial cell of alveolus of lung,female,Classical monocytes,0
epithelial cell of alveolus of lung,female,Club,0
epithelial cell of alveolus of lung,female,DC1,0
epithelial cell of alveolus of lung,female,DC2,0
epithelial cell of alveolus of lung,female,Deuterosomal,0
epithelial cell of alveolus of lung,female,EC aerocyte capillary,0
epithelial cell of alveolus of lung,female,EC general capillary,0
epithelial cell of alveolus of lung,female,EC venous pulmonary,0
epithelial cell of alveolus of lung,female,EC venous systemic,0
epithelial cell of alveolus of lung,female,Goblet,0
epithelial cell of alveolus of lung,female,Hillock-like,0
epithelial cell of alveolus of lung,female,Interstitial macrophages,0
epithelial cell of alveolus of lung,female,Ionocyte,0
epithelial cell of alveolus of lung,female,Migratory DCs,0
epithelial cell of alveolus of lung,female,Multiciliated,0
epithelial cell of alveolus of lung,female,NK cells,0
epithelial cell of alveolus of lung,female,Neuroendocrine,0
epithelial cell of alveolus of lung,female,Non-classical monocytes,0
epithelial cell of alveolus of lung,female,None,0
epithelial cell of alveolus of lung,female,Peribronchial fibroblasts,0
epithelial cell of alveolus of lung,female,Pericytes,0
epithelial cell of alveolus of lung,female,Plasma cells,0
epithelial cell of alveolus of lung,female,Plasmacytoid DCs,0
epithelial cell of alveolus of lung,female,SMG duct,0
epithelial cell of alveolus of lung,female,SMG mucous,0
epithelial cell of alveolus of lung,female,SMG serous,0
epithelial cell of alveolus of lung,female,Subpleural fibroblasts,0
epithelial cell of alveolus of lung,female,Suprabasal,0
epithelial cell of alveolus of lung,female,T cells proliferating,0
epithelial cell of alveolus of lung,female,Transitional Club-AT2,944
epithelial cell of alveolus of lung,female,Tuft,0
epithelial cell of alveolus of lung,male,AT2 proliferating,0
epithelial cell of alveolus of lung,male,Adventitial fibroblasts,0
epithelial cell of alveolus of lung,male,Alveolar fibroblasts,0
epithelial cell of alveolus of lung,male,Alveolar macrophages,0
epithelial cell of alveolus of lung,male,B cells,0
epithelial cell of alveolus of lung,male,Basal resting,0
epithelial cell of alveolus of lung,male,CD4 T cells,0
